review_id,product_id,product_name,category,rating,review_title,review_text,review_date,verified_purchase,helpful_votes
R106403,P1007,Ultra Power Bank,Electronics,3,Average product,"Not bad, not great either.",2023-07-16,Yes,1
R106404,P1093,Essential First Aid Kit,Health & Household,4,Great purchase!,Absolutely love this product.,2023-11-10,Yes,2
R106405,P1025,Prime Cutlery Set,Home & Kitchen,4,Great purchase!,Great value for the price. excellent build quality.,2024-02-04,Yes,2
R106406,P1101,Pro Car Vacuum,Automotive,4,Great purchase!,Customer service was excellent. best purchase i've made this year. excellent build quality.,2024-08-19,Yes,0
R106407,P1151,Pro Acoustic Guitar,Musical Instruments,1,Not worth it,"Very disappointed with this purchase. poor quality and not worth the money. worse than expected, very frustrating.",2023-04-04,Yes,0
R106408,P1031,Pro Face Serum,Beauty & Personal Care,5,Highly recommend,Durable and works as expected. exactly as described and works great. amazing quality for the price.,2023-03-13,Yes,9
R106409,P1046,Essential Camping Tent,Sports & Outdoors,4,Highly recommend,Fast shipping and well packaged. durable and works as expected. absolutely love this product.,2023-07-20,Yes,2
R106410,P1116,Classic Chew Toys,Pet Supplies,3,Decent for the price,"Some pros and some cons. not bad, not great either.",2023-01-29,Yes,2
R106411,P1001,Ultra Wireless Earbuds,Electronics,3,It's okay,Reasonable for occasional use.,2025-08-06,Yes,2
R106412,P1087,Prime Snack Pack,Grocery & Gourmet Food,5,Highly recommend,Easy to use and set up.,2024-08-25,Yes,0
R106413,P1135,Pro Baby Carrier,Baby Products,5,Highly recommend,Highly recommend this to everyone.,2025-11-11,No,0
R106414,P1123,Essential Wireless Mouse,Office Products,4,Great purchase!,Fast shipping and well packaged.,2024-10-02,Yes,0
R106415,P1126,Plus Stapler,Office Products,4,Great purchase!,Exactly as described and works great. durable and works as expected.,2023-08-21,Yes,0
R106416,P1160,Essential Blu-ray Set,Movies & TV,4,Excellent product,Impressive performance overall.,2025-07-15,Yes,1
R106417,P1123,Essential Wireless Mouse,Office Products,4,Highly recommend,Very happy with this purchase.,2023-03-09,Yes,3
R106418,P1013,Pro Cookbook,Books,5,Highly recommend,Durable and works as expected.,2025-11-30,Yes,1
R106419,P1139,Classic Baby Bottles,Baby Products,3,Decent for the price,Meets basic expectations.,2023-08-22,Yes,0
R106420,P1052,Plus Puzzle Set,Toys & Games,5,Very satisfied,,2023-01-26,Yes,2
R106421,P1153,Ultra Keyboard,Musical Instruments,4,Great purchase!,Excellent build quality. great value for the price. highly recommend this to everyone.,2024-04-23,Yes,0
R106422,P1188,Essential Tape Measure,Tools & Home Improvement,4,Very satisfied,Great value for the price. super comfortable and stylish.,2025-02-26,Yes,0
R106423,P1037,Deluxe Electric Razor,Beauty & Personal Care,5,Great purchase!,Easy to use and set up. absolutely love this product. great value for the price.,2024-03-27,Yes,6
R106424,P1111,Compact Dog Leash,Pet Supplies,2,Poor quality,Not as described in the listing. cheaply made and feels fragile.,2023-12-06,Yes,2
R106425,P1190,Pro Silver Necklace,Jewelry,3,Mixed feelings,Works fine but nothing extraordinary.,2025-10-08,Yes,1
R106426,P1025,Prime Cutlery Set,Home & Kitchen,5,Very satisfied,Customer service was excellent. works perfectly and exceeded my expectations. exactly as described and works great.,2025-11-01,Yes,2
R106427,P1110,Deluxe Dog Leash,Pet Supplies,4,Excellent product,Customer service was excellent. easy to use and set up.,2025-04-22,Yes,0
R106428,P1153,Ultra Keyboard,Musical Instruments,5,Exceeded expectations,Great value for the price.,2023-07-16,Yes,2
R106429,P1129,Max Sticky Notes,Office Products,4,Highly recommend,Easy to use and set up. highly recommend this to everyone.,2025-06-04,Yes,0
R106430,P1199,Smart Watch,Jewelry,4,Highly recommend,Great value for the price.,2023-03-25,Yes,9
R106431,P1076,Max Boots,Shoes,4,Exceeded expectations,Amazing quality for the price.,2024-03-03,Yes,1
R106432,P1005,Smart Smart Watch,Electronics,4,Exceeded expectations,Best purchase i've made this year. absolutely love this product.,2024-02-09,Yes,4
R106433,P1133,Lite Diaper Bag,Baby Products,4,Great purchase!,Customer service was excellent. works perfectly and exceeded my expectations.,2024-12-02,Yes,0
R106434,P1082,Compact Protein Bars,Grocery & Gourmet Food,5,Exceeded expectations,Absolutely love this product. very happy with this purchase.,2025-10-24,Yes,3
R106435,P1140,Compact Garden Hose,Garden & Outdoor,5,Very satisfied,Exactly as described and works great. amazing quality for the price.,2023-05-08,Yes,6
R106436,P1127,Elite Stapler,Office Products,4,Excellent product,Highly recommend this to everyone. exactly as described and works great. amazing quality for the price.,2025-10-04,Yes,0
R106437,P1001,Ultra Wireless Earbuds,Electronics,5,Great purchase!,Best purchase i've made this year. super comfortable and stylish. excellent build quality.,2025-07-09,Yes,1
R106438,P1168,Prime Remote Control,Movies & TV,5,Exceeded expectations,Easy to use and set up. absolutely love this product.,2025-11-10,Yes,3
R106439,P1083,Ultra Protein Bars,Grocery & Gourmet Food,5,Very satisfied,Impressive performance overall. absolutely love this product. works perfectly and exceeded my expectations.,2023-12-01,Yes,0
R106440,P1116,Classic Chew Toys,Pet Supplies,5,Highly recommend,Durable and works as expected. amazing quality for the price. excellent build quality.,2024-01-19,Yes,4
R106441,P1030,Essential Face Serum,Beauty & Personal Care,5,Great purchase!,Very happy with this purchase. excellent build quality. great value for the price.,2025-01-09,Yes,2
R106442,P1192,Elite Earrings Set,Jewelry,2,Would not recommend,Poor quality and not worth the money.,2024-06-07,Yes,0
R106443,P1050,Prime Building Blocks,Toys & Games,4,Great purchase!,Very happy with this purchase. absolutely love this product.,2023-03-22,Yes,1
R106444,P1045,Elite Water Bottle,Sports & Outdoors,5,Exceeded expectations,Absolutely love this product. exactly as described and works great.,2023-05-12,Yes,4
R106445,P1120,Smart Desk Organizer,Office Products,5,Very satisfied,Super comfortable and stylish. easy to use and set up. highly recommend this to everyone.,2023-06-09,Yes,2
R106446,P1117,Essential Chew Toys,Pet Supplies,3,Does the job,"Not bad, not great either.",2024-12-21,No,11
R106447,P1112,Lite Cat Litter Box,Pet Supplies,4,Very satisfied,Exactly as described and works great. very happy with this purchase. easy to use and set up.,2024-02-04,Yes,0
R106448,P1022,Deluxe Air Fryer,Home & Kitchen,4,Exceeded expectations,Impressive performance overall.,2023-04-25,Yes,6
R106449,P1169,Ultra Remote Control,Movies & TV,5,Exceeded expectations,Absolutely love this product. highly recommend this to everyone. best purchase i've made this year.,2023-06-14,No,0
R106450,P1138,Compact Baby Bottles,Baby Products,5,Great purchase!,Very happy with this purchase. works perfectly and exceeded my expectations. durable and works as expected.,2023-09-12,Yes,0
R106451,P1192,Elite Earrings Set,Jewelry,1,Not worth it,Regret buying this product. cheaply made and feels fragile.,2025-10-20,Yes,5
R106452,P1102,Max Phone Mount,Automotive,5,Great purchase!,Amazing quality for the price. exactly as described and works great.,2024-11-23,Yes,2
R106453,P1144,Plus Plant Pots,Garden & Outdoor,5,Great purchase!,Super comfortable and stylish. absolutely love this product.,2025-09-18,Yes,5
R106454,P1039,Ultra Body Wash,Beauty & Personal Care,5,Very satisfied,Amazing quality for the price.,2024-09-19,Yes,6
R106455,P1123,Essential Wireless Mouse,Office Products,5,Great purchase!,Customer service was excellent. impressive performance overall.,2023-09-22,No,10
R106456,P1170,Compact Game Controller,Video Games,5,Great purchase!,Very happy with this purchase.,2024-05-30,Yes,0
R106457,P1089,Deluxe Olive Oil,Grocery & Gourmet Food,5,Very satisfied,Highly recommend this to everyone.,2025-10-30,No,2
R106458,P1112,Lite Cat Litter Box,Pet Supplies,4,Exceeded expectations,Best purchase i've made this year. great value for the price.,2024-01-24,Yes,2
R106459,P1015,Ultra Self-Help Guide,Books,1,Broke quickly,"Worse than expected, very frustrating. cheaply made and feels fragile. terrible experience overall.",2024-01-09,Yes,2
R106460,P1134,Ultra Baby Carrier,Baby Products,5,Highly recommend,Very happy with this purchase. amazing quality for the price. customer service was excellent.,2025-01-08,Yes,0
R106461,P1127,Elite Stapler,Office Products,4,Highly recommend,Amazing quality for the price.,2024-01-25,Yes,8
R106462,P1185,Pro LED Light Bulbs,Tools & Home Improvement,4,Great purchase!,Super comfortable and stylish. amazing quality for the price.,2023-12-01,Yes,1
R106463,P1065,Essential Jeans,Clothing,4,Excellent product,Impressive performance overall.,2024-05-12,Yes,2
R106464,P1102,Max Phone Mount,Automotive,5,Excellent product,Exactly as described and works great. excellent build quality. super comfortable and stylish.,2025-12-18,Yes,4
R106465,P1098,Max Hand Sanitizer,Health & Household,4,Exceeded expectations,Very happy with this purchase. highly recommend this to everyone.,2023-10-05,Yes,5
R106466,P1063,Compact Jacket,Clothing,5,Very satisfied,Very happy with this purchase. excellent build quality. fast shipping and well packaged.,2024-12-11,Yes,1
R106467,P1061,Ultra T-Shirt,Clothing,5,Excellent product,Works perfectly and exceeded my expectations. very happy with this purchase. super comfortable and stylish.,2025-05-02,Yes,3
R106468,P1103,Plus Phone Mount,Automotive,5,Highly recommend,Customer service was excellent.,2025-08-27,Yes,0
R106469,P1057,Elite Board Game,Toys & Games,3,It's okay,Meets basic expectations.,2025-03-10,Yes,1
R106470,P1014,Pro Self-Help Guide,Books,4,Very satisfied,Exactly as described and works great.,2024-02-03,Yes,3
R106471,P1199,Smart Watch,Jewelry,1,Poor quality,Poor quality and not worth the money.,2023-09-30,Yes,4
R106472,P1101,Pro Car Vacuum,Automotive,4,Exceeded expectations,Excellent build quality. highly recommend this to everyone. super comfortable and stylish.,2023-12-29,No,1
R106473,P1106,Deluxe Jump Starter,Automotive,4,Highly recommend,Exactly as described and works great.,2025-12-17,Yes,0
R106474,P1046,Essential Camping Tent,Sports & Outdoors,5,Exceeded expectations,Excellent build quality.,2025-07-29,Yes,0
R106475,P1070,Essential Running Shoes,Shoes,4,Great purchase!,Fast shipping and well packaged. impressive performance overall.,2024-09-19,Yes,5
R106476,P1074,Classic Sneakers,Shoes,5,Great purchase!,Works perfectly and exceeded my expectations.,2023-08-04,Yes,1
R106477,P1067,Deluxe Hoodie,Clothing,4,Exceeded expectations,Highly recommend this to everyone. impressive performance overall. durable and works as expected.,2025-09-06,Yes,3
R106478,P1042,Ultra Resistance Bands,Sports & Outdoors,5,Excellent product,Best purchase i've made this year.,2025-12-24,Yes,6
R106479,P1045,Elite Water Bottle,Sports & Outdoors,4,Highly recommend,Customer service was excellent. highly recommend this to everyone. exactly as described and works great.,2025-11-01,Yes,18
R106480,P1093,Essential First Aid Kit,Health & Household,1,Broke quickly,Very disappointed with this purchase.,2023-08-16,Yes,0
R106481,P1104,Essential Seat Covers,Automotive,5,Excellent product,Customer service was excellent. amazing quality for the price.,2023-12-22,No,0
R106482,P1169,Ultra Remote Control,Movies & TV,2,Broke quickly,Stopped working within a week. very disappointed with this purchase.,2025-10-23,No,0
R106483,P1044,Max Water Bottle,Sports & Outdoors,4,Highly recommend,Amazing quality for the price. super comfortable and stylish.,2024-10-23,Yes,3
R106484,P1159,Ultra Microphone,Musical Instruments,5,Excellent product,Very happy with this purchase. amazing quality for the price. fast shipping and well packaged.,2023-08-31,Yes,0
R106485,P1000,Compact Wireless Earbuds,Electronics,4,Exceeded expectations,Amazing quality for the price.,2023-09-02,Yes,7
R106486,P1166,Prime Projector Screen,Movies & TV,5,Excellent product,Customer service was excellent.,2024-03-27,No,1
R106487,P1122,Prime Wireless Mouse,Office Products,5,Great purchase!,Great value for the price. best purchase i've made this year. excellent build quality.,2024-11-26,No,3
R106488,P1142,Elite Patio Umbrella,Garden & Outdoor,2,Poor quality,Stopped working within a week.,2024-02-07,No,0
R106489,P1006,Classic Power Bank,Electronics,3,Does the job,Works fine but nothing extraordinary.,2025-04-08,No,3
R106490,P1061,Ultra T-Shirt,Clothing,3,Average product,"Does what it says, nothing more. not bad, not great either.",2024-09-23,Yes,2
R106491,P1012,Plus Cookbook,Books,2,Not worth it,Poor quality and not worth the money. stopped working within a week. terrible experience overall.,2023-01-28,Yes,7
R106492,P1188,Essential Tape Measure,Tools & Home Improvement,4,Great purchase!,Durable and works as expected. exactly as described and works great. works perfectly and exceeded my expectations.,2025-02-12,Yes,7
R106493,P1152,Compact Keyboard,Musical Instruments,5,Very satisfied,Exactly as described and works great. excellent build quality. super comfortable and stylish.,2024-09-25,Yes,0
R106494,P1037,Deluxe Electric Razor,Beauty & Personal Care,4,Very satisfied,Very happy with this purchase.,2023-03-17,Yes,0
R106495,P1002,Pro Bluetooth Speaker,Electronics,5,Exceeded expectations,Works perfectly and exceeded my expectations. easy to use and set up.,2025-06-15,Yes,2
R106496,P1148,Prime Solar Lights,Garden & Outdoor,2,Very disappointed,Poor quality and not worth the money.,2023-12-04,Yes,0
R106497,P1035,Essential Lip Balm Set,Beauty & Personal Care,4,Great purchase!,Excellent build quality. works perfectly and exceeded my expectations. exactly as described and works great.,2023-01-04,No,8
R106498,P1194,Ultra Bracelet,Jewelry,5,Very satisfied,Great value for the price.,2023-12-05,Yes,6
R106499,P1158,Max Microphone,Musical Instruments,4,Highly recommend,Exactly as described and works great. customer service was excellent. very happy with this purchase.,2023-10-01,Yes,0
R106500,P1044,Max Water Bottle,Sports & Outdoors,5,Very satisfied,Very happy with this purchase.,2023-06-13,Yes,0
R106501,P1179,Prime Memory Card,Video Games,5,Exceeded expectations,Very happy with this purchase. highly recommend this to everyone. great value for the price.,2023-03-17,No,1
R106502,P1158,Max Microphone,Musical Instruments,1,Broke quickly,"Flimsy material and poor stitching. waste of money, would not recommend.",2025-07-16,Yes,3
R106503,P1066,Ultra Hoodie,Clothing,5,Great purchase!,Absolutely love this product.,2023-05-19,Yes,10
R106504,P1071,Lite Running Shoes,Shoes,3,Mixed feelings,Works fine but nothing extraordinary. meets basic expectations.,2023-01-29,Yes,0
